Supply_station,Sale_location,Postal_code,Municipality,Region,Type,Supertype,Sale_type,Quantity,Quantity_tons,Year,Use_category,Domestic_international,Comment,Ship_category,Use_category_eng,Population_region,Population_munic
Akranes,Ferstikla,301,"Akraneskaupstaður,Hvalfjarðarsveit,Kjósarhreppur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,5638,4.87687,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,8171
Reykjavík,Ferstikla,301,"Akraneskaupstaður,Hvalfjarðarsveit,Kjósarhreppur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,527080,455.9242,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,8171
Akranes,Akranes,300,"Akraneskaupstaður,Hvalfjarðarsveit,Kjósarhreppur",Vesturland,Skipagasolía,Gasolía,Sala ekki flutningsjöfnuð,178609,154.49678500000002,2019,Önnur notkun,Millilanda,NA,NA,Other uses,16462,8171
Akranes,Borgarnes,310,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía,Gasolía,Sala utan svæðis - flj.,1096,0.94804,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,3780
Reykjavík,Borgarnes,310,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía,Gasolía,Sala utan svæðis - flj.,16209,14.020785,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,3780
Söludælur,Borgarnes,310,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía,Gasolía,Sala innan svæðis - flj.,6638824,5742.582759999999,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,3780
Akranes,Borgarnes,310,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,104337,90.25150500000001,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Akureyri,Borgarnes,310,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,6178,5.3439700000000006,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Reykjavík,Borgarnes,310,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,560653,484.96484499999997,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Söludælur,Borgarnes,310,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,298851,258.50611499999997,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Akranes,Baula í Stafholtst.hr.,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía,Gasolía,Sala utan svæðis - flj.,1000,0.865,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,3780
Akranes,Grund í Skorradal,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía,Gasolía,Sala utan svæðis - flj.,10980,9.4977,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,3780
Eskifjörður,Reykholt,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía,Gasolía,Sala utan svæðis - flj.,2471,2.137415,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,3780
Reykjavík,Húsafell,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía,Gasolía,Sala utan svæðis - flj.,5594,4.8388100000000005,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,3780
Reykjavík,Reykholt,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía,Gasolía,Sala utan svæðis - flj.,67652,58.51898,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,3780
Reykjavík,Vegamót á Snæfellsn.,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía,Gasolía,Sala utan svæðis - flj.,30143,26.073695,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,3780
Söludælur,Baula í Stafholtst.hr.,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía,Gasolía,Sala innan svæðis - flj.,639921,553.5316650000001,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,3780
Söludælur,Hreðavatn,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía,Gasolía,Sala innan svæðis - flj.,189518,163.93307000000001,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,3780
Söludælur,Húsafell,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía,Gasolía,Sala innan svæðis - flj.,106443,92.073195,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,3780
Söludælur,Reykholt,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía,Gasolía,Sala innan svæðis - flj.,282764,244.59086,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,3780
Söludælur,Vegamót á Snæfellsn.,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía,Gasolía,Sala innan svæðis - flj.,404368,349.77832,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,3780
Akranes,Baula í Stafholtst.hr.,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,16149,13.968885,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Akranes,Bær í Bæjarsveit,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,502,0.43423,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Akranes,Grund í Skorradal,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,23670,20.47455,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Akranes,Hreðavatn,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,4010,3.4686500000000002,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Akranes,Reykholt,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,15272,13.210280000000001,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Ólafsvík,Vegamót á Snæfellsn.,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,3058,2.6451700000000002,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Reykjavík,Baula í Stafholtst.hr.,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,91868,79.46582,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Reykjavík,Bær í Bæjarsveit,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,27178,23.50897,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Reykjavík,Hreðavatn,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,4687,4.054255,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Reykjavík,Húsafell,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,1592,1.3770799999999999,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Reykjavík,Reykholt,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,180722,156.32453,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Reykjavík,Vegamót á Snæfellsn.,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,198682,171.85993,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Vopnafjörður,Vegamót á Snæfellsn.,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,321,0.277665,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Söludælur,Baula í Stafholtst.hr.,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,82624,71.46976,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Söludælur,Hreðavatn,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,21514,18.60961,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Söludælur,Vegamót á Snæfellsn.,311,"Borgarbyggð,Skorradalshreppur",Vesturland,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,25043,21.662195,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,3780
Stykkishólmur,Stykkishólmur,340,"Eyja- og Miklaholtshreppur,Sveitarfélagið Stykkishólmur",Vesturland,Skipagasolía,Gasolía,Sala innan svæðis - flj.,1156525,1000.394125,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,16462,1360
Stykkishólmur,Stykkishólmur,340,"Eyja- og Miklaholtshreppur,Sveitarfélagið Stykkishólmur",Vesturland,Skipagasolía lituð,Gasolía,Sala innan svæðis - flj.,52237,45.185005,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,16462,1360
Söludælur,Stykkishólmur,340,"Eyja- og Miklaholtshreppur,Sveitarfélagið Stykkishólmur",Vesturland,Gasolía,Gasolía,Sala innan svæðis - flj.,1043791,902.8792149999999,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,1360
Reykjavík,Stykkishólmur,340,"Eyja- og Miklaholtshreppur,Sveitarfélagið Stykkishólmur",Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,9221,7.976165,2019,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,16462,1360
Söludælur,Stykkishólmur,340,"Eyja- og Miklaholtshreppur,Sveitarfélagið Stykkishólmur",Vesturland,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,76070,65.80055,2019,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,16462,1360
Stykkishólmur,Stykkishólmur,340,"Eyja- og Miklaholtshreppur,Sveitarfélagið Stykkishólmur",Vesturland,Skipagasolía,Gasolía,Sala ekki flutningsjöfnuð,85152,73.65648,2019,Skip og bátar,Millilanda,NA,Stærri skip,Ships and boats,16462,1360
Grundarfjörður,Grundarfjörður,350,Grundarfjarðarbær,Vesturland,MD-olía,Gasolía,Sala innan svæðis - flj.,34836,30.13314,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,16462,842
Grundarfjörður,Grundarfjörður,350,Grundarfjarðarbær,Vesturland,Skipagasolía,Gasolía,Sala innan svæðis - flj.,220129,190.411585,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,16462,842
Ólafsvík,Grundarfjörður,350,Grundarfjarðarbær,Vesturland,Gasolía,Gasolía,Sala utan svæðis - flj.,320,0.2768,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,842
Ólafsvík,Grundarfjörður,350,Grundarfjarðarbær,Vesturland,Skipagasolía,Gasolía,Sala utan svæðis - flj.,1380800,1194.392,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,16462,842
Ólafsvík,Grundarfjörður,350,Grundarfjarðarbær,Vesturland,Skipagasolía lituð,Gasolía,Sala utan svæðis - flj.,82826,71.64449,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,16462,842
Reykjavík,Grundarfjörður,350,Grundarfjarðarbær,Vesturland,Gasolía,Gasolía,Sala utan svæðis - flj.,23966,20.73059,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,842
Reykjavík,Grundarfjörður,350,Grundarfjarðarbær,Vesturland,Skipagasolía,Gasolía,Sala utan svæðis - flj.,2142682,1853.41993,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,16462,842
Reykjavík,Grundarfjörður,350,Grundarfjarðarbær,Vesturland,Skipagasolía lituð,Gasolía,Sala utan svæðis - flj.,8773,7.588645,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,16462,842
Söludælur,Grundarfjörður,350,Grundarfjarðarbær,Vesturland,Gasolía,Gasolía,Sala innan svæðis - flj.,609447,527.171655,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,842
Söludælur,Grundarfjörður,350,Grundarfjarðarbær,Vesturland,Gasolía,Gasolía,Sala innan svæðis - flj.,266484,230.50866,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,842
Grundarfjörður,Grundarfjörður,350,Grundarfjarðarbær,Vesturland,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,147959,127.98453500000001,2019,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,16462,842
Ólafsvík,Grundarfjörður,350,Grundarfjarðarbær,Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,17205,14.882325000000002,2019,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,16462,842
Reykjavík,Grundarfjörður,350,Grundarfjarðarbær,Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,149231,129.084815,2019,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,16462,842
Söludælur,Grundarfjörður,350,Grundarfjarðarbær,Vesturland,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,48412,41.87638,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,842
Ólafsvík,Ólafsvík,355,Snæfellsbær,Vesturland,Gasolía,Gasolía,Sala innan svæðis - flj.,18565,16.058725,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,1646
Ólafsvík,Ólafsvík,355,Snæfellsbær,Vesturland,Skipagasolía,Gasolía,Sala innan svæðis - flj.,348665,301.59522499999997,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,16462,1646
Ólafsvík,Ólafsvík,355,Snæfellsbær,Vesturland,Skipagasolía lituð,Gasolía,Sala innan svæðis - flj.,96250,83.25625,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,16462,1646
Reykjavík,Ólafsvík,355,Snæfellsbær,Vesturland,Skipagasolía,Gasolía,Sala utan svæðis - flj.,118439,102.449735,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,16462,1646
Söludælur,Arnarstapi,355,Snæfellsbær,Vesturland,Gasolía,Gasolía,Sala innan svæðis - flj.,93159,80.58253500000001,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,1646
Söludælur,Ólafsvík,355,Snæfellsbær,Vesturland,Gasolía,Gasolía,Sala innan svæðis - flj.,942457,815.2253049999999,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,1646
Ólafsvík,Hellissandur,360,Snæfellsbær,Vesturland,Skipagasolía,Gasolía,Sala utan svæðis - flj.,227370,196.67505,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,16462,1646
Ólafsvík,Hellissandur,360,Snæfellsbær,Vesturland,Skipagasolía lituð,Gasolía,Sala utan svæðis - flj.,80327,69.482855,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,16462,1646
Reykjavík,Hellissandur,360,Snæfellsbær,Vesturland,Gasolía,Gasolía,Sala utan svæðis - flj.,1826,1.57949,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,1646
Reykjavík,Hellissandur,360,Snæfellsbær,Vesturland,MD-olía,Gasolía,Sala utan svæðis - flj.,100689,87.095985,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,16462,1646
Reykjavík,Hellissandur,360,Snæfellsbær,Vesturland,Skipagasolía,Gasolía,Sala utan svæðis - flj.,1028516,889.66634,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,16462,1646
Reykjavík,Hellissandur,360,Snæfellsbær,Vesturland,Skipagasolía lituð,Gasolía,Sala utan svæðis - flj.,7636,6.6051400000000005,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,16462,1646
Söludælur,Hellissandur,360,Snæfellsbær,Vesturland,Gasolía,Gasolía,Sala innan svæðis - flj.,222693,192.629445,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,1646
Ólafsvík,Arnarstapi,355,Snæfellsbær,Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,72692,62.87858,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,1646
Ólafsvík,Ólafsvík,355,Snæfellsbær,Vesturland,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,748345,647.318425,2019,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,16462,1646
Reyðarfjörður,Arnarstapi,355,Snæfellsbær,Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,2328,2.01372,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,1646
Reykjavík,Arnarstapi,355,Snæfellsbær,Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,16118,13.94207,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,1646
Reykjavík,Ólafsvík,355,Snæfellsbær,Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,66015,57.102975,2019,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,16462,1646
Söludælur,Ólafsvík,355,Snæfellsbær,Vesturland,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,106858,92.43217,2019,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,16462,1646
Ólafsvík,Hellissandur,360,Snæfellsbær,Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,90106,77.94169000000001,2019,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,16462,1646
Reykjavík,Hellissandur,360,Snæfellsbær,Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,301430,260.73695000000004,2019,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,16462,1646
Söludælur,Hellissandur,360,Snæfellsbær,Vesturland,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,45488,39.347120000000004,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,1646
Akranes,Búðardalur,370,Dalabyggð,Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,65206,56.40319,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,663
Reykjavík,Búðardalur,370,Dalabyggð,Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,276193,238.906945,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,663
Stykkishólmur,Búðardalur,370,Dalabyggð,Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,7051,6.099114999999999,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,663
Söludælur,Búðardalur,370,Dalabyggð,Vesturland,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,104045,89.998925,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,663
Söludælur,Búðardalur,370,Dalabyggð,Vesturland,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,207,0.17905500000000002,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,663
Reykjavík,Búðardalur,370,Dalabyggð,Vesturland,Gasolía,Gasolía,Sala utan svæðis - flj.,2731,2.362315,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,663
Söludælur,Búðardalur,370,Dalabyggð,Vesturland,Gasolía,Gasolía,Sala innan svæðis - flj.,815409,705.328785,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,663
Söludælur,Búðardalur,370,Dalabyggð,Vesturland,Gasolía,Gasolía,Sala innan svæðis - flj.,115778,100.14797,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,16462,663
Akranes,Skriðuland,371,Dalabyggð,Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,7837,6.779005,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,663
Reykjavík,Skriðuland,371,Dalabyggð,Vesturland,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,11873,10.270145000000001,2019,Önnur notkun,Innanlands,NA,NA,Other uses,16462,663
Reyðarfjörður,Reykhólar,380,Reykhólahreppur,Vestfirðir,Skipagasolía,Gasolía,Sala utan svæðis - flj.,3107,2.6875549999999997,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,6913,255
Reykjavík,Reykhólar,380,Reykhólahreppur,Vestfirðir,Gasolía,Gasolía,Sala utan svæðis - flj.,13853,11.982845,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,6913,255
Reykjavík,Reykhólar,380,Reykhólahreppur,Vestfirðir,Skipagasolía,Gasolía,Sala utan svæðis - flj.,13434,11.62041,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,6913,255
Söludælur,Bjarkarlundur,380,Reykhólahreppur,Vestfirðir,Gasolía,Gasolía,Sala innan svæðis - flj.,172067,148.837955,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,6913,255
Söludælur,Reykhólar,380,Reykhólahreppur,Vestfirðir,Gasolía,Gasolía,Sala innan svæðis - flj.,103052,89.13998,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,6913,255
Akranes,Króksfjarðarnes,380,Reykhólahreppur,Vestfirðir,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,5114,4.42361,2019,Önnur notkun,Innanlands,NA,NA,Other uses,6913,255
Akranes,Reykhólar,380,Reykhólahreppur,Vestfirðir,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,21845,18.895925,2019,Önnur notkun,Innanlands,NA,NA,Other uses,6913,255
Reykjavík,Króksfjarðarnes,380,Reykhólahreppur,Vestfirðir,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,63231,54.694815000000006,2019,Önnur notkun,Innanlands,NA,NA,Other uses,6913,255
Reykjavík,Reykhólar,380,Reykhólahreppur,Vestfirðir,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,144161,124.699265,2019,Önnur notkun,Innanlands,NA,NA,Other uses,6913,255
Söludælur,Bjarkarlundur,380,Reykhólahreppur,Vestfirðir,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,40940,35.4131,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,6913,255
Ísafjörður,Ísafjörður,400,Ísafjarðarbær,Vestfirðir,Gasolía,Gasolía,Sala innan svæðis - flj.,618041,534.605465,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,6913,3722
Ísafjörður,Ísafjörður,400,Ísafjarðarbær,Vestfirðir,MD-olía,Gasolía,Sala innan svæðis - flj.,186001,160.890865,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,6913,3722
Ísafjörður,Ísafjörður,400,Ísafjarðarbær,Vestfirðir,Skipagasolía,Gasolía,Sala innan svæðis - flj.,5213268,4509.47682,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,6913,3722
Ísafjörður,Ísafjörður,400,Ísafjarðarbær,Vestfirðir,Skipagasolía lituð,Gasolía,Sala innan svæðis - flj.,203983,176.445295,2019,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,6913,3722
Reykjavík,Ísafjörður,400,Ísafjarðarbær,Vestfirðir,Gasolía,Gasolía,Sala utan svæðis - flj.,3945,3.4124250000000003,2019,Samgöngur á landi,Innanlands,NA,NA,Land transport,6913,3722
